tx_id,day,payer_id,payer_name,payee_id,payee_name,amount,requested_amount,reason,domain,good,location,note
1091,2,P_00108,Aiko Silva,M_00155,DeepContext Review,0.09588081380540678,0.09588081380540678,news_subscription_or_attention,media,media,Station,tx_tax=0.001
1092,2,P_00109,David Schmidt,F_00145,Orbit Medien Cooperative,0.09729775031181068,0.09729775031181068,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
1093,2,P_00112,Iris Ito,M_00153,Earth Commons Daily,0.09396949262446003,0.09396949262446003,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
1094,2,P_00113,Ada Kowalski,F_00145,Orbit Medien Cooperative,0.09729775031181068,0.09729775031181068,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
1095,2,P_00115,Zoe Schmidt,M_00153,Earth Commons Daily,0.09396949262446003,0.09396949262446003,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
1096,2,P_00117,Luis Weber,M_00151,Orbit Signal,0.07440621020801325,0.07440621020801325,news_subscription_or_attention,media,media,Orbit,tx_tax=0.000
1097,2,P_00118,Sofia Yilmaz,M_00153,Earth Commons Daily,0.09396949262446003,0.09396949262446003,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
1098,2,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,3.240709846826909,3.240709846826909,basic_food_purchase,market,food,Earth,
1099,2,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.7576130757981964,0.7576130757981964,basic_water_purchase,market,water,Earth,
1100,2,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,1.2024179143557454,1.2024179143557454,basic_energy_purchase,market,energy,Earth,
1101,2,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.7025152517157749,0.7025152517157749,housing_service,market,housing,Earth,
1102,2,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,1.165451746444208,1.165451746444208,general_consumption,market,transport,Earth,tx_tax=0.007
1103,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,20.685961333895904,20.685961333895904,basic_food_purchase,market,food,Station,
1104,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,6.114749694580674,6.114749694580674,basic_water_purchase,market,water,Station,
1105,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,4.819898361162081,4.819898361162081,basic_energy_purchase,market,energy,Station,
1106,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,4.067015331638683,4.067015331638683,housing_service,market,housing,Station,
1107,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,19.300378888240857,19.300378888240857,oxygen_life_support,market,oxygen,Station,
1108,2,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,0.3192784146545958,0.3192784146545958,general_consumption,market,data_bandwidth,Station,tx_tax=0.002
1109,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,10.923653736772986,10.923653736772986,basic_food_purchase,market,food,Moon,
1110,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,4.505020114259405,4.505020114259405,basic_water_purchase,market,water,Moon,
1111,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,4.326590450836382,4.326590450836382,basic_energy_purchase,market,energy,Moon,
1112,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,2.403846864419953,2.403846864419953,housing_service,market,housing,Moon,
1113,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,10.910209609643768,10.910209609643768,oxygen_life_support,market,oxygen,Moon,
1114,2,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,4.298626135440094,4.298626135440094,general_consumption,market,transport,Moon,tx_tax=0.026
1115,2,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,3.1967321890764913,3.1967321890764913,basic_food_purchase,market,food,Earth,
1116,2,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,0.836828421118475,0.836828421118475,basic_water_purchase,market,water,Earth,
1117,2,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,1.4045346352909809,1.4045346352909809,basic_energy_purchase,market,energy,Earth,
1118,2,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,0.7027220584503991,0.7027220584503991,housing_service,market,housing,Earth,
1119,2,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,0.5672005116130165,0.5672005116130165,general_consumption,market,consumer_goods,Earth,tx_tax=0.003
1120,2,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,3.1247894873806317,3.1247894873806317,basic_food_purchase,market,food,Earth,
1121,2,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,1.1058437860984505,1.1058437860984505,basic_water_purchase,market,water,Earth,
1122,2,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,1.6297099874461067,1.6297099874461067,basic_energy_purchase,market,energy,Earth,
1123,2,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,0.7029290041684249,0.7029290041684249,housing_service,market,housing,Earth,
1124,2,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,3.1506822347797843,3.1506822347797843,basic_food_purchase,market,food,Earth,
1125,2,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,0.9751017860188691,0.9751017860188691,basic_water_purchase,market,water,Earth,
1126,2,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,1.5590006537313608,1.5590006537313608,basic_energy_purchase,market,energy,Earth,
1127,2,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,0.703136089015784,0.703136089015784,housing_service,market,housing,Earth,
1128,2,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,3.6413859836889784,3.6413859836889784,general_consumption,market,spares,Earth,tx_tax=0.022
1129,2,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,3.1004410589347438,3.1004410589347438,basic_food_purchase,market,food,Earth,
1130,2,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,1.109637052975682,1.109637052975682,basic_water_purchase,market,water,Earth,
1131,2,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,1.3985542647692155,1.3985542647692155,basic_energy_purchase,market,energy,Earth,
1132,2,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,0.7033433131386168,0.7033433131386168,housing_service,market,housing,Earth,
1133,2,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,0.31233216305333295,0.31233216305333295,general_consumption,market,consumer_goods,Earth,tx_tax=0.002
1134,2,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,3.5509726959129666,3.5509726959129666,basic_food_purchase,market,food,Earth,
1135,2,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.9118747995221433,0.9118747995221433,basic_water_purchase,market,water,Earth,
1136,2,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,1.3646273438626744,1.3646273438626744,basic_energy_purchase,market,energy,Earth,
1137,2,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.7035506766832722,0.7035506766832722,housing_service,market,housing,Earth,
1138,2,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,1.363528080005531,1.363528080005531,general_consumption,market,consumer_goods,Earth,tx_tax=0.008
1139,2,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,2.8488572514875257,2.8488572514875257,basic_food_purchase,market,food,Earth,
1140,2,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,0.82208062773736,0.82208062773736,basic_water_purchase,market,water,Earth,
1141,2,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,1.0535845378527937,1.0535845378527937,basic_energy_purchase,market,energy,Earth,
1142,2,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,0.7037581797963085,0.7037581797963085,housing_service,market,housing,Earth,
1143,2,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,1.45480430311851,1.45480430311851,general_consumption,market,consumer_goods,Earth,tx_tax=0.009
1144,2,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,3.3071766501004203,3.3071766501004203,basic_food_purchase,market,food,Earth,
1145,2,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,0.9053007668953335,0.9053007668953335,basic_water_purchase,market,water,Earth,
1146,2,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,0.8603523197722229,0.8603523197722229,basic_energy_purchase,market,energy,Earth,
1147,2,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,0.7039658226244933,0.7039658226244933,housing_service,market,housing,Earth,
1148,2,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,10.3869874897864,10.3869874897864,basic_food_purchase,market,food,Moon,
1149,2,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,4.00729051183584,4.00729051183584,basic_water_purchase,market,water,Moon,
1150,2,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,3.559648294125561,3.559648294125561,basic_energy_purchase,market,energy,Moon,
1151,2,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,2.4142940949309124,2.4142940949309124,housing_service,market,housing,Moon,
1152,2,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,12.202799455309187,12.202799455309187,oxygen_life_support,market,oxygen,Moon,
1153,2,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,3.2472538009538674,3.2472538009538674,basic_food_purchase,market,food,Earth,
1154,2,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,0.9499016604100872,0.9499016604100872,basic_water_purchase,market,water,Earth,
1155,2,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,1.6475667693382265,1.6475667693382265,basic_energy_purchase,market,energy,Earth,
1156,2,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,0.7041736053148046,0.7041736053148046,housing_service,market,housing,Earth,
1157,2,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,3.2775974055601185,3.2775974055601185,basic_food_purchase,market,food,Earth,
1158,2,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,0.8843466494031277,0.8843466494031277,basic_water_purchase,market,water,Earth,
1159,2,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,1.7699705590636625,1.7699705590636625,basic_energy_purchase,market,energy,Earth,
1160,2,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,0.7043815280144302,0.7043815280144302,housing_service,market,housing,Earth,
1161,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,21.126211529911153,21.126211529911153,basic_food_purchase,market,food,Station,
1162,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,6.11189912959704,6.11189912959704,basic_water_purchase,market,water,Station,
1163,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,4.041869023883219,4.041869023883219,basic_energy_purchase,market,energy,Station,
1164,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,4.092764157527328,4.092764157527328,housing_service,market,housing,Station,
1165,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,19.91570239981144,19.91570239981144,oxygen_life_support,market,oxygen,Station,
1166,2,P_00014,David Silva,MARKET_STATION,Aggregierter Markt Station,1.6077997778558155,1.6077997778558155,general_consumption,market,consumer_goods,Station,tx_tax=0.010
1167,2,P_00015,Rin Sato,MARKET_EARTH,Aggregierter Markt Earth,3.5939231940949106,3.5939231940949106,basic_food_purchase,market,food,Earth,
1168,2,P_00015,Rin Sato,MARKET_EARTH,Aggregierter Markt Earth,0.9992766423823629,0.9992766423823629,basic_water_purchase,market,water,Earth,
1169,2,P_00015,Rin Sato,MARKET_EARTH,Aggregierter Markt Earth,1.4492256002950512,1.4492256002950512,basic_energy_purchase,market,energy,Earth,
1170,2,P_00015,Rin Sato,MARKET_EARTH,Aggregierter Markt Earth,0.7045895908707689,0.7045895908707689,housing_service,market,housing,Earth,
1171,2,P_00015,Rin Sato,MARKET_EARTH,Aggregierter Markt Earth,0.8272362067488296,0.8272362067488296,general_consumption,market,consumer_goods,Earth,tx_tax=0.005
1172,2,P_00016,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,3.1317259996789755,3.1317259996789755,basic_food_purchase,market,food,Earth,
1173,2,P_00016,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,1.0377608265155047,1.0377608265155047,basic_water_purchase,market,water,Earth,
1174,2,P_00016,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,1.7953680018664224,1.7953680018664224,basic_energy_purchase,market,energy,Earth,
1175,2,P_00016,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,0.7047977940314307,0.7047977940314307,housing_service,market,housing,Earth,
1176,2,P_00016,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,0.12772877172774288,0.12772877172774288,general_consumption,market,media,Earth,tx_tax=0.001
1177,2,P_00017,Luis Sato,MARKET_EARTH,Aggregierter Markt Earth,3.0783855103005395,3.0783855103005395,basic_food_purchase,market,food,Earth,
1178,2,P_00017,Luis Sato,MARKET_EARTH,Aggregierter Markt Earth,1.0540012875546907,1.0540012875546907,basic_water_purchase,market,water,Earth,
1179,2,P_00017,Luis Sato,MARKET_EARTH,Aggregierter Markt Earth,1.5514324488151754,1.5514324488151754,basic_energy_purchase,market,energy,Earth,
1180,2,P_00017,Luis Sato,MARKET_EARTH,Aggregierter Markt Earth,0.7050061376442364,0.7050061376442364,housing_service,market,housing,Earth,
1181,2,P_00017,Luis Sato,MARKET_EARTH,Aggregierter Markt Earth,1.331424087758843,1.331424087758843,general_consumption,market,consumer_goods,Earth,tx_tax=0.008
1182,2,P_00018,Tariq Ito,MARKET_EARTH,Aggregierter Markt Earth,2.776875727438423,2.776875727438423,basic_food_purchase,market,food,Earth,
1183,2,P_00018,Tariq Ito,MARKET_EARTH,Aggregierter Markt Earth,1.0716610849200658,1.0716610849200658,basic_water_purchase,market,water,Earth,
1184,2,P_00018,Tariq Ito,MARKET_EARTH,Aggregierter Markt Earth,1.2986048349968649,1.2986048349968649,basic_energy_purchase,market,energy,Earth,
1185,2,P_00018,Tariq Ito,MARKET_EARTH,Aggregierter Markt Earth,0.7052146218572195,0.7052146218572195,housing_service,market,housing,Earth,
1186,2,P_00018,Tariq Ito,MARKET_EARTH,Aggregierter Markt Earth,0.9291089719238897,0.9291089719238897,general_consumption,market,consumer_goods,Earth,tx_tax=0.006
1187,2,P_00019,Nia Weber,MARKET_EARTH,Aggregierter Markt Earth,2.935627116632085,2.935627116632085,basic_food_purchase,market,food,Earth,
1188,2,P_00019,Nia Weber,MARKET_EARTH,Aggregierter Markt Earth,1.0222049489143388,1.0222049489143388,basic_water_purchase,market,water,Earth,
1189,2,P_00019,Nia Weber,MARKET_EARTH,Aggregierter Markt Earth,0.9287301759537793,0.9287301759537793,basic_energy_purchase,market,energy,Earth,
1190,2,P_00019,Nia Weber,MARKET_EARTH,Aggregierter Markt Earth,0.7054232468186252,0.7054232468186252,housing_service,market,housing,Earth,
1191,2,P_00019,Nia Weber,MARKET_EARTH,Aggregierter Markt Earth,2.2411137177214253,2.2411137177214253,general_consumption,market,consumer_goods,Earth,tx_tax=0.013
1192,2,P_00020,Eva Mensah,MARKET_EARTH,Aggregierter Markt Earth,3.4881870920873665,3.4881870920873665,basic_food_purchase,market,food,Earth,
1193,2,P_00020,Eva Mensah,MARKET_EARTH,Aggregierter Markt Earth,1.0452278938781627,1.0452278938781627,basic_water_purchase,market,water,Earth,
1194,2,P_00020,Eva Mensah,MARKET_EARTH,Aggregierter Markt Earth,1.4218325586723142,1.4218325586723142,basic_energy_purchase,market,energy,Earth,
1195,2,P_00020,Eva Mensah,MARKET_EARTH,Aggregierter Markt Earth,0.7056320126769114,0.7056320126769114,housing_service,market,housing,Earth,
1196,2,P_00020,Eva Mensah,MARKET_EARTH,Aggregierter Markt Earth,1.08808282075444,1.08808282075444,general_consumption,market,transport,Earth,tx_tax=0.007
1197,2,P_00021,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,3.1380247399004295,3.1380247399004295,basic_food_purchase,market,food,Earth,
1198,2,P_00021,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.9351839118343098,0.9351839118343098,basic_water_purchase,market,water,Earth,
1199,2,P_00021,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,1.3344911891588533,1.3344911891588533,basic_energy_purchase,market,energy,Earth,
1200,2,P_00021,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.705840919580749,0.705840919580749,housing_service,market,housing,Earth,
1201,2,P_00022,Iris Sato,MARKET_EARTH,Aggregierter Markt Earth,2.9620799350425733,2.9620799350425733,basic_food_purchase,market,food,Earth,
1202,2,P_00022,Iris Sato,MARKET_EARTH,Aggregierter Markt Earth,0.979957434566907,0.979957434566907,basic_water_purchase,market,water,Earth,
1203,2,P_00022,Iris Sato,MARKET_EARTH,Aggregierter Markt Earth,1.4594187313830251,1.4594187313830251,basic_energy_purchase,market,energy,Earth,
1204,2,P_00022,Iris Sato,MARKET_EARTH,Aggregierter Markt Earth,0.7060499676790224,0.7060499676790224,housing_service,market,housing,Earth,
1205,2,P_00023,Noah Ito,MARKET_EARTH,Aggregierter Markt Earth,3.401211757800362,3.401211757800362,basic_food_purchase,market,food,Earth,
1206,2,P_00023,Noah Ito,MARKET_EARTH,Aggregierter Markt Earth,1.060672452788259,1.060672452788259,basic_water_purchase,market,water,Earth,
1207,2,P_00023,Noah Ito,MARKET_EARTH,Aggregierter Markt Earth,1.5784456535466502,1.5784456535466502,basic_energy_purchase,market,energy,Earth,
1208,2,P_00023,Noah Ito,MARKET_EARTH,Aggregierter Markt Earth,0.7062591571208299,0.7062591571208299,housing_service,market,housing,Earth,
1209,2,P_00023,Noah Ito,MARKET_EARTH,Aggregierter Markt Earth,0.5464818832390388,0.5464818832390388,general_consumption,market,consumer_goods,Earth,tx_tax=0.003
1210,2,P_00024,Nia Garcia,MARKET_EARTH,Aggregierter Markt Earth,3.5645504582394976,3.5645504582394976,basic_food_purchase,market,food,Earth,
1211,2,P_00024,Nia Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.8256080290212282,0.8256080290212282,basic_water_purchase,market,water,Earth,
1212,2,P_00024,Nia Garcia,MARKET_EARTH,Aggregierter Markt Earth,1.6378527084790244,1.6378527084790244,basic_energy_purchase,market,energy,Earth,
1213,2,P_00024,Nia Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.7064684880554835,0.7064684880554835,housing_service,market,housing,Earth,
1214,2,P_00024,Nia Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.8292229818051358,0.8292229818051358,general_consumption,market,consumer_goods,Earth,tx_tax=0.005
1215,2,P_00025,Lina Hoffmann,MARKET_EARTH,Aggregierter Markt Earth,3.2529515247517664,3.2529515247517664,basic_food_purchase,market,food,Earth,
1216,2,P_00025,Lina Hoffmann,MARKET_EARTH,Aggregierter Markt Earth,0.9205227297906464,0.9205227297906464,basic_water_purchase,market,water,Earth,
1217,2,P_00025,Lina Hoffmann,MARKET_EARTH,Aggregierter Markt Earth,1.4050526326129344,1.4050526326129344,basic_energy_purchase,market,energy,Earth,
1218,2,P_00025,Lina Hoffmann,MARKET_EARTH,Aggregierter Markt Earth,0.70667796063251,0.70667796063251,housing_service,market,housing,Earth,
1219,2,P_00025,Lina Hoffmann,MARKET_EARTH,Aggregierter Markt Earth,1.2956370632801872,1.2956370632801872,general_consumption,market,transport,Earth,tx_tax=0.008
1220,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,17.01937695344052,17.01937695344052,basic_food_purchase,market,food,Orbit,
1221,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,5.342952852138085,5.342952852138085,basic_water_purchase,market,water,Orbit,
1222,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,4.449927810355015,4.449927810355015,basic_energy_purchase,market,energy,Orbit,
1223,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,3.333833628008332,3.333833628008332,housing_service,market,housing,Orbit,
1224,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,13.955185116240164,13.955185116240164,oxygen_life_support,market,oxygen,Orbit,
1225,2,P_00026,Kian Novak,MARKET_ORBIT,Aggregierter Markt Orbit,7.395079820965232,7.395079820965232,general_consumption,market,transport,Orbit,tx_tax=0.044
1226,2,P_00027,Rin Kowalski,MARKET_EARTH,Aggregierter Markt Earth,2.949381968541861,2.949381968541861,basic_food_purchase,market,food,Earth,
1227,2,P_00027,Rin Kowalski,MARKET_EARTH,Aggregierter Markt Earth,1.0299868237481031,1.0299868237481031,basic_water_purchase,market,water,Earth,
1228,2,P_00027,Rin Kowalski,MARKET_EARTH,Aggregierter Markt Earth,1.5794219225354629,1.5794219225354629,basic_energy_purchase,market,energy,Earth,
1229,2,P_00027,Rin Kowalski,MARKET_EARTH,Aggregierter Markt Earth,0.7068875750016513,0.7068875750016513,housing_service,market,housing,Earth,
1230,2,P_00027,Rin Kowalski,MARKET_EARTH,Aggregierter Markt Earth,1.2538821908044087,1.2538821908044087,general_consumption,market,consumer_goods,Earth,tx_tax=0.008
1231,2,P_00028,Aiko Okafor,MARKET_EARTH,Aggregierter Markt Earth,3.321590221461087,3.321590221461087,basic_food_purchase,market,food,Earth,
1232,2,P_00028,Aiko Okafor,MARKET_EARTH,Aggregierter Markt Earth,0.8166800376270413,0.8166800376270413,basic_water_purchase,market,water,Earth,
1233,2,P_00028,Aiko Okafor,MARKET_EARTH,Aggregierter Markt Earth,1.5706043111261385,1.5706043111261385,basic_energy_purchase,market,energy,Earth,
1234,2,P_00028,Aiko Okafor,MARKET_EARTH,Aggregierter Markt Earth,0.7070973313128643,0.7070973313128643,housing_service,market,housing,Earth,
1235,2,P_00028,Aiko Okafor,MARKET_EARTH,Aggregierter Markt Earth,1.404611932598609,1.404611932598609,general_consumption,market,spares,Earth,tx_tax=0.008
1236,2,P_00029,Aiko Ito,MARKET_EARTH,Aggregierter Markt Earth,3.7325598820967443,3.7325598820967443,basic_food_purchase,market,food,Earth,
1237,2,P_00029,Aiko Ito,MARKET_EARTH,Aggregierter Markt Earth,0.9254330809330603,0.9254330809330603,basic_water_purchase,market,water,Earth,
1238,2,P_00029,Aiko Ito,MARKET_EARTH,Aggregierter Markt Earth,1.378351199509877,1.378351199509877,basic_energy_purchase,market,energy,Earth,
1239,2,P_00029,Aiko Ito,MARKET_EARTH,Aggregierter Markt Earth,0.7073072297163219,0.7073072297163219,housing_service,market,housing,Earth,
1240,2,P_00029,Aiko Ito,MARKET_EARTH,Aggregierter Markt Earth,1.9859672075183719,1.9859672075183719,general_consumption,market,consumer_goods,Earth,tx_tax=0.012
1241,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,23.19442616629616,23.19442616629616,basic_food_purchase,market,food,Station,
1242,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,5.5036379802531075,5.5036379802531075,basic_water_purchase,market,water,Station,
1243,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,4.7816131508143,4.7816131508143,basic_energy_purchase,market,energy,Station,
1244,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,4.118888046627234,4.118888046627234,housing_service,market,housing,Station,
1245,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,20.130043554755595,20.130043554755595,oxygen_life_support,market,oxygen,Station,
1246,2,P_00030,Juri Schmidt,MARKET_STATION,Aggregierter Markt Station,0.23568529231925633,0.23568529231925633,general_consumption,market,data_bandwidth,Station,tx_tax=0.001
1247,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,29.256657442896035,29.256657442896035,basic_food_purchase,market,food,Station,
1248,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,6.404531328165208,6.404531328165208,basic_water_purchase,market,water,Station,
1249,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,6.147393067982317,6.147393067982317,basic_energy_purchase,market,energy,Station,
1250,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,4.145395601849045,4.145395601849045,housing_service,market,housing,Station,
1251,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,19.78123148837683,19.78123148837683,oxygen_life_support,market,oxygen,Station,
1252,2,P_00031,Kian Okafor,MARKET_STATION,Aggregierter Markt Station,1.6786078675720773,1.6786078675720773,general_consumption,market,consumer_goods,Station,tx_tax=0.010
1253,2,P_00032,Yara Nguyen,MARKET_EARTH,Aggregierter Markt Earth,3.238167463524449,3.238167463524449,basic_food_purchase,market,food,Earth,
1254,2,P_00032,Yara Nguyen,MARKET_EARTH,Aggregierter Markt Earth,0.9829082080195227,0.9829082080195227,basic_water_purchase,market,water,Earth,
1255,2,P_00032,Yara Nguyen,MARKET_EARTH,Aggregierter Markt Earth,1.6451665318868234,1.6451665318868234,basic_energy_purchase,market,energy,Earth,
1256,2,P_00032,Yara Nguyen,MARKET_EARTH,Aggregierter Markt Earth,0.7075172703624131,0.7075172703624131,housing_service,market,housing,Earth,
1257,2,P_00032,Yara Nguyen,MARKET_EARTH,Aggregierter Markt Earth,1.2407597300006235,1.2407597300006235,general_consumption,market,consumer_goods,Earth,tx_tax=0.007
1258,2,P_00033,Juri Rossi,MARKET_EARTH,Aggregierter Markt Earth,3.217018589516518,3.217018589516518,basic_food_purchase,market,food,Earth,
1259,2,P_00033,Juri Rossi,MARKET_EARTH,Aggregierter Markt Earth,0.8949495159704602,0.8949495159704602,basic_water_purchase,market,water,Earth,
1260,2,P_00033,Juri Rossi,MARKET_EARTH,Aggregierter Markt Earth,1.7071921445570266,1.7071921445570266,basic_energy_purchase,market,energy,Earth,
1261,2,P_00033,Juri Rossi,MARKET_EARTH,Aggregierter Markt Earth,0.7077274534017431,0.7077274534017431,housing_service,market,housing,Earth,
1262,2,P_00034,Amal Silva,MARKET_EARTH,Aggregierter Markt Earth,3.1395823621111627,3.1395823621111627,basic_food_purchase,market,food,Earth,
1263,2,P_00034,Amal Silva,MARKET_EARTH,Aggregierter Markt Earth,1.0012028391708017,1.0012028391708017,basic_water_purchase,market,water,Earth,
1264,2,P_00034,Amal Silva,MARKET_EARTH,Aggregierter Markt Earth,1.401042582874057,1.401042582874057,basic_energy_purchase,market,energy,Earth,
1265,2,P_00034,Amal Silva,MARKET_EARTH,Aggregierter Markt Earth,0.7079377789851344,0.7079377789851344,housing_service,market,housing,Earth,
1266,2,P_00034,Amal Silva,MARKET_EARTH,Aggregierter Markt Earth,0.13042977367701108,0.13042977367701108,general_consumption,market,media,Earth,tx_tax=0.001
1267,2,P_00035,Amal Sato,MARKET_EARTH,Aggregierter Markt Earth,3.60406938302384,3.60406938302384,basic_food_purchase,market,food,Earth,
1268,2,P_00035,Amal Sato,MARKET_EARTH,Aggregierter Markt Earth,1.1140286488934605,1.1140286488934605,basic_water_purchase,market,water,Earth,
1269,2,P_00035,Amal Sato,MARKET_EARTH,Aggregierter Markt Earth,1.7735865003588522,1.7735865003588522,basic_energy_purchase,market,energy,Earth,
1270,2,P_00035,Amal Sato,MARKET_EARTH,Aggregierter Markt Earth,0.7081482472636267,0.7081482472636267,housing_service,market,housing,Earth,
